Wall time,Step,Value
1741628697.9174716,60000,0.0
1741628992.7468777,120000,0.095238097012043
1741629254.20544,180000,0.0
1741629534.745395,240000,0.0
1741629815.6710396,300000,0.0
1741630098.7449267,360000,0.0
1741630365.0470655,420000,0.0
1741630651.6658154,480000,0.0
1741630931.1257586,540000,0.0
1741631207.2053545,600000,0.1428571492433548
1741631479.6350489,660000,0.5714285969734192
1741631751.229682,720000,1.2380952835083008
1741632026.4244947,780000,0.5714285969734192
1741632284.8025377,840000,1.7142857313156128
1741632561.5661788,900000,0.9523809552192688
1741632856.1834946,960000,0.8095238208770752
1741633145.6170137,1020000,0.2380952388048172
1741633403.7316992,1080000,0.095238097012043
1741633681.1387007,1140000,0.2857142984867096
1741633957.5633318,1200000,0.9523809552192688
1741634238.5422893,1260000,0.6666666865348816
1741634509.7705615,1320000,0.1428571492433548
1741634800.3733418,1380000,0.4761904776096344
1741635071.424607,1440000,0.523809552192688
1741635338.335904,1500000,0.5714285969734192
1741635620.7225838,1560000,0.380952388048172
1741635890.5600777,1620000,1.0952380895614624
1741636178.657332,1680000,0.0476190485060215
1741636462.4476378,1740000,0.190476194024086
1741636722.8253825,1800000,0.9523809552192688
1741637009.2585955,1860000,1.3809523582458496
1741637289.3209717,1920000,0.4285714328289032
1741637578.5404997,1980000,0.4285714328289032
1741637860.0005264,2040000,0.3333333432674408
1741638117.0768006,2100000,0.7142857313156128
1741638404.1812172,2160000,1.0
1741638672.4077876,2220000,1.2857142686843872
1741638953.0250447,2280000,2.095238208770752
1741639214.934724,2340000,1.0
1741639498.0610607,2400000,1.4285714626312256
1741639768.0093741,2460000,1.3333333730697632
1741640039.136685,2520000,1.6666666269302368
1741640304.0875642,2580000,0.9047619104385376
1741640574.9773712,2640000,0.8095238208770752
1741640855.1683922,2700000,1.3809523582458496
1741641117.5974436,2760000,0.9047619104385376
1741641379.1372414,2820000,1.0952380895614624
1741641669.1430297,2880000,0.6666666865348816
1741641949.0357192,2940000,1.047619104385376
1741642226.2419827,3000000,1.1428571939468384
1741642500.6553934,3060000,1.7142857313156128
