Wall time,Step,Value
1741338876.62336,21900000,2.0
1741339131.0796702,21960000,3.4375
1741339368.4743369,22020000,3.3125
1741339621.328989,22080000,4.6875
1741339882.345642,22140000,4.0625
1741340144.9344788,22200000,3.9375
1741340405.6998525,22260000,3.0625
1741340649.5874548,22320000,4.875
1741340917.1943574,22380000,6.875
1741341181.0049813,22440000,4.5625
1741341452.8330438,22500000,7.3125
1741341702.587183,22560000,4.9375
1741341972.477598,22620000,7.4375
1741342235.444066,22680000,5.25
1741342500.870739,22740000,6.625
1741342767.2766013,22800000,5.3125
1741343028.5940213,22860000,6.0625
1741343293.9555652,22920000,6.75
1741343546.0014064,22980000,4.125
1741343795.6130524,23040000,6.875
1741344064.0417898,23100000,5.0
1741344320.4755712,23160000,4.875
1741344574.0696454,23220000,4.5625
1741344856.121794,23280000,6.3125
1741345120.3755605,23340000,4.8125
1741345373.773169,23400000,3.8125
1741345639.0319266,23460000,3.625
1741345894.2116494,23520000,4.8125
1741346154.0418673,23580000,3.6875
1741346412.2409337,23640000,3.0625
1741346677.6795046,23700000,2.8125
1741346938.203455,23760000,4.0625
1741347189.3497305,23820000,4.1875
1741347457.4386327,23880000,3.5625
1741347725.0314384,23940000,4.875
1741347984.5739396,24000000,4.0
1741348244.438782,24060000,3.875
1741348495.7346263,24120000,4.6875
1741348768.3787158,24180000,4.9375
1741349036.9103968,24240000,4.5
1741349300.82063,24300000,3.375
1741349551.7714782,24360000,5.4375
1741349802.4907653,24420000,4.625
1741350072.095533,24480000,3.625
1741350323.6494374,24540000,3.125
1741350582.3243387,24600000,3.8125
1741350839.1992931,24660000,3.6875
1741351095.360523,24720000,3.5
1741351359.753077,24780000,4.0625
1741351614.9625425,24840000,3.5
1741351893.070316,24900000,2.125
1741352168.7057416,24960000,1.9375
1741352668.723584,25020000,2.75
1741352936.766207,25080000,1.5
1741353184.6556053,25140000,1.9375
1741353445.9159255,25200000,1.125
1741353726.622169,25260000,1.5625
1741353998.4663022,25320000,0.5
1741354256.576575,25380000,0.25
1741354535.2914546,25440000,1.6875
1741354792.4294243,25500000,2.0
1741355029.8566658,25560000,1.875
1741355270.093436,25620000,2.4375
1741355535.2840974,25680000,1.6875
1741355789.8090692,25740000,2.5
1741356049.6157923,25800000,3.1875
1741356298.562256,25860000,4.75
1741356585.789847,25920000,4.4375
1741356842.5363612,25980000,5.25
1741357128.2816384,26040000,3.125
1741357391.0446029,26100000,4.8125
1741357648.7807188,26160000,6.0
1741357900.3007782,26220000,3.9375
1741358166.566721,26280000,5.625
1741358441.4182878,26340000,6.0
1741358698.3917742,26400000,6.25
1741358952.0763621,26460000,5.625
1741359204.3698843,26520000,3.5625
1741359458.8987505,26580000,3.8125
1741359714.03394,26640000,4.25
1741359979.6097689,26700000,4.0
1741360240.9702392,26760000,5.125
1741360500.9430215,26820000,4.0
1741360752.6093872,26880000,3.5
1741361022.0476613,26940000,2.8125
1741361281.7253742,27000000,3.25
1741361536.6862726,27060000,2.375
1741361800.0661335,27120000,1.875
1741362072.4806185,27180000,3.3125
1741362340.9047692,27240000,2.5
1741362619.3774521,27300000,3.125
1741362881.9340951,27360000,3.1875
1741363147.2714403,27420000,3.125
1741363411.8172157,27480000,3.3125
1741363684.9116037,27540000,3.25
1741363937.2920034,27600000,2.5
1741364190.0030751,27660000,2.625
1741364460.883723,27720000,1.8125
1741364717.9827833,27780000,3.0
1741364982.0535066,27840000,2.6875
1741365245.864881,27900000,2.4375
1741365509.8397973,27960000,3.0625
1741365768.8163311,28020000,3.125
1741366028.8606403,28080000,2.875
1741366296.8371646,28140000,2.625
1741366559.929878,28200000,2.8125
1741366839.66308,28260000,3.0
1741367106.2058022,28320000,3.25
1741367375.8959115,28380000,2.75
1741367630.5219183,28440000,1.375
1741367890.7132332,28500000,1.0
1741368167.410311,28560000,0.75
1741368437.711,28620000,0.25
1741368702.017412,28680000,1.5625
1741368970.0366757,28740000,2.375
1741369238.9902856,28800000,1.75
1741369512.743299,28860000,1.5625
1741369792.206849,28920000,1.625
1741370046.7332535,28980000,1.3125
1741370321.960856,29040000,1.125
1741370598.0796506,29100000,0.6875
1741370872.0812762,29160000,0.4375
1741371139.2836304,29220000,1.125
1741371401.6648014,29280000,0.5625
1741371668.9867787,29340000,0.5
1741371936.1752343,29400000,0.4375
1741372186.6266263,29460000,0.5
1741372462.7996879,29520000,0.75
1741372737.0880375,29580000,0.3125
1741373016.1739376,29640000,0.5625
1741373283.4120572,29700000,0.75
1741373552.802301,29760000,0.625
1741373824.4929135,29820000,1.4375
1741374107.0918772,29880000,1.8125
1741374383.3746133,29940000,1.125
1741374657.7480397,30000000,0.625
1741375153.973679,30060000,0.3125
1741375427.1843534,30120000,0.375
1741375689.491941,30180000,0.75
1741375954.2066972,30240000,0.5625
1741376216.6393826,30300000,0.9375
1741376488.808326,30360000,0.75
1741376750.8150718,30420000,2.0
1741377018.9005852,30480000,2.1875
1741377287.2033465,30540000,1.0625
1741377559.6548417,30600000,1.1875
1741377823.3786018,30660000,0.875
1741378080.8035052,30720000,1.6875
1741378342.1607602,30780000,2.125
1741378602.653698,30840000,1.875
1741378868.560566,30900000,0.6875
1741379148.2522922,30960000,1.25
1741379418.4372156,31020000,1.8125
1741379692.4654224,31080000,3.5625
1741379963.6579995,31140000,2.3125
1741380230.804538,31200000,2.625
1741380489.1679533,31260000,2.5625
1741380766.212606,31320000,2.8125
1741381046.6177473,31380000,2.8125
1741381316.20976,31440000,2.9375
1741381579.1418273,31500000,3.0
1741381839.2784972,31560000,2.625
1741382106.9753962,31620000,2.5
1741382371.1832917,31680000,3.125
1741382642.970871,31740000,4.9375
1741382881.4901164,31800000,4.625
1741383143.31654,31860000,4.5625
1741383390.6348267,31920000,3.25
1741383651.6658347,31980000,3.3125
1741383906.2762234,32040000,2.75
1741384153.2174494,32100000,3.3125
1741384401.516615,32160000,4.125
1741384659.5790353,32220000,3.75
1741384922.253407,32280000,3.5
1741385187.2496414,32340000,2.875
1741385437.198647,32400000,4.375
1741385701.0624661,32460000,2.5625
1741385952.25493,32520000,3.125
1741386199.1182575,32580000,3.25
1741386460.2603943,32640000,4.25
1741386721.091611,32700000,4.0625
1741386989.1699417,32760000,3.375
1741387229.1570048,32820000,3.25
1741387482.9711323,32880000,2.625
1741387735.2530632,32940000,4.125
1741388011.8254247,33000000,4.4375
1741388256.8762834,33060000,4.125
1741388519.4020708,33120000,5.0
1741388776.6744173,33180000,4.4375
1741389044.4165375,33240000,3.0625
1741389323.0128515,33300000,3.625
1741389596.6622696,33360000,2.5
1741389856.2828493,33420000,4.625
1741390129.5222034,33480000,3.375
1741390389.1757398,33540000,4.375
1741390644.1144114,33600000,4.3125
1741390905.0313754,33660000,3.625
1741391176.2098176,33720000,4.0625
1741391442.8102243,33780000,3.5625
1741391693.6742575,33840000,4.4375
1741391961.4349275,33900000,3.6875
1741392220.0476592,33960000,2.1875
1741392499.146425,34020000,2.8125
1741392771.6960423,34080000,2.0
1741393041.71732,34140000,2.0
1741393307.5562634,34200000,1.5625
1741393589.878496,34260000,3.75
1741393842.7670808,34320000,2.125
1741394109.8797996,34380000,2.5
1741394374.3485553,34440000,2.375
1741394635.3038435,34500000,3.0625
1741394900.5250356,34560000,3.0625
1741395160.092415,34620000,1.75
1741395438.7239208,34680000,0.75
1741395709.9220967,34740000,1.5625
1741395979.5294387,34800000,1.0625
1741396250.911297,34860000,1.8125
1741396523.0009732,34920000,1.5625
1741396793.915966,34980000,1.5625
1741397288.1958387,35040000,1.3125
1741397539.3428106,35100000,2.9375
1741397799.6276023,35160000,2.25
1741398051.0525846,35220000,2.6875
1741398307.5708776,35280000,3.875
1741398562.7381623,35340000,3.5
1741398835.6623507,35400000,2.8125
1741399113.0718014,35460000,3.4375
1741399371.1052132,35520000,2.9375
1741399632.7043815,35580000,3.3125
1741399899.185886,35640000,1.3125
1741400172.51827,35700000,2.25
1741400435.3622515,35760000,2.5
1741400689.5193944,35820000,2.6875
1741400959.8722992,35880000,2.4375
1741401228.878419,35940000,2.625
1741401489.607835,36000000,1.5
1741401771.9266376,36060000,2.75
1741402033.9551806,36120000,3.625
1741402296.8559916,36180000,3.75
1741402574.1102254,36240000,3.875
1741402856.4542649,36300000,3.25
1741403094.9152725,36360000,3.875
1741403352.7064373,36420000,4.25
1741403629.43025,36480000,4.4375
1741403895.599161,36540000,4.3125
1741404160.3994496,36600000,3.75
1741404435.1201372,36660000,5.0
1741404711.2045093,36720000,4.4375
1741404992.1371553,36780000,3.6875
1741405256.5825481,36840000,2.9375
1741405511.236924,36900000,2.8125
1741405789.6818657,36960000,2.1875
1741406060.5438466,37020000,3.0
1741406339.6295898,37080000,2.5625
1741406610.4579623,37140000,1.0
1741406875.01632,37200000,0.75
1741407148.733705,37260000,1.6875
1741407405.0987835,37320000,2.5625
1741407677.9111161,37380000,1.5625
1741407948.4955344,37440000,1.25
1741408221.2153273,37500000,1.75
1741408496.7839804,37560000,2.4375
1741408760.149789,37620000,1.375
1741409022.6067145,37680000,1.5625
1741409300.1793938,37740000,1.5
1741409571.3940506,37800000,0.9375
1741409847.6249504,37860000,1.875
1741410120.3643079,37920000,1.875
1741410391.9501543,37980000,1.625
1741410672.6046152,38040000,0.625
1741410945.022369,38100000,0.5
1741411217.5784252,38160000,0.6875
1741411495.634269,38220000,1.4375
1741411769.6528928,38280000,0.375
1741412040.1255271,38340000,0.8125
1741412287.8436403,38400000,1.1875
1741412548.586674,38460000,1.9375
1741412819.9179006,38520000,1.5625
1741413065.9440753,38580000,1.8125
1741413336.766911,38640000,1.625
1741413603.54705,38700000,0.875
1741413880.2106729,38760000,1.4375
1741414152.6217313,38820000,1.8125
1741414412.486583,38880000,1.625
1741414683.43677,38940000,1.1875
1741414967.980013,39000000,1.375
1741415221.4925923,39060000,1.25
