Wall time,Step,Value
1741660345.6520653,6900000,115.84832000732422
1741660613.211371,6960000,119.83863067626953
1741660891.9022026,7020000,112.87429809570312
1741661155.7182186,7080000,108.32926940917969
1741661443.3083184,7140000,113.72875213623047
1741661725.4604735,7200000,117.08929443359375
1741662011.587547,7260000,102.91815948486328
1741662304.8107207,7320000,111.220458984375
1741662593.9381802,7380000,118.3219985961914
1741662865.0501354,7440000,115.65862274169922
1741663133.0447788,7500000,110.24491119384766
1741663415.4153388,7560000,110.88031005859375
1741663700.144264,7620000,118.80511474609375
1741663979.0390434,7680000,118.26597595214844
1741664240.1409628,7740000,115.40618896484375
1741664500.4814641,7800000,118.03053283691406
1741664783.6615689,7860000,118.5433578491211
1741665064.254607,7920000,120.23162078857422
1741665342.732226,7980000,114.02145385742188
1741665601.9706132,8040000,112.25569152832031
1741665883.312267,8100000,112.54631042480469
1741666173.5647624,8160000,115.05017852783203
1741666452.5844214,8220000,110.13159942626953
1741666736.8068292,8280000,112.21652221679688
1741667012.3711333,8340000,120.005126953125
1741667285.2614691,8400000,118.97723388671875
1741667564.353862,8460000,108.66942596435547
1741667858.935669,8520000,121.40852355957031
1741668136.025505,8580000,122.22454833984375
1741668414.277042,8640000,112.20105743408203
1741668702.8248837,8700000,119.00501251220703
1741668983.7609515,8760000,119.69718170166016
1741669276.803998,8820000,117.04838562011719
1741669554.6898668,8880000,108.88529205322266
1741669834.5835218,8940000,119.46698760986328
1741670103.1207805,9000000,111.1489028930664
1741670383.4867003,9060000,118.10406494140625
1741670666.0895917,9120000,117.36686706542969
1741670948.2811942,9180000,113.45195007324219
1741671229.9083133,9240000,113.73069763183594
1741671519.454257,9300000,121.60588836669922
1741671808.9926283,9360000,114.48971557617188
1741672094.710399,9420000,113.22676086425781
1741672357.4750075,9480000,113.42048645019531
1741672641.9240117,9540000,113.87371063232422
1741672921.6453261,9600000,105.73721313476562
1741673204.3315353,9660000,119.57450103759766
1741673465.6626463,9720000,120.5287857055664
1741673751.169423,9780000,103.72343444824219
1741674025.713933,9840000,111.39411926269531
1741674309.1637578,9900000,123.73324584960938
1741674594.927641,9960000,115.66011810302734
1741675099.8335953,10020000,108.47801208496094
1741675374.9408133,10080000,114.06702423095703
1741675629.4681277,10140000,104.92337036132812
1741675894.9869435,10200000,113.91641998291016
1741676170.743456,10260000,109.73023223876953
1741676437.9083798,10320000,116.9617919921875
1741676704.6290874,10380000,115.79985809326172
1741676975.9370747,10440000,114.58869171142578
1741677248.3372686,10500000,113.20450592041016
1741677515.023239,10560000,112.89122009277344
1741677785.1583097,10620000,116.96149444580078
1741678059.1732137,10680000,113.07432556152344
1741678337.4783106,10740000,102.85350036621094
1741678603.6471043,10800000,116.21546936035156
1741678886.0439181,10860000,109.06829833984375
1741679149.1835177,10920000,105.99417877197266
1741679424.7562413,10980000,106.43041229248047
1741679691.5509126,11040000,106.96363067626953
1741679966.5024462,11100000,112.0989990234375
1741680247.479663,11160000,116.54998016357422
1741680519.915282,11220000,120.35469055175781
1741680789.6186955,11280000,121.8477554321289
1741681071.8048797,11340000,117.73568725585938
1741681357.4365208,11400000,108.79241943359375
1741681640.645995,11460000,109.47183227539062
1741681912.5503294,11520000,121.84300231933594
1741682198.774085,11580000,107.70967102050781
1741682482.0886214,11640000,107.31689453125
1741682747.8440697,11700000,108.7560043334961
1741683013.7815976,11760000,113.83769226074219
1741683287.578349,11820000,109.6987533569336
1741683567.6462588,11880000,108.64619445800781
1741683854.5019267,11940000,111.7285385131836
1741684119.3956175,12000000,112.01087188720703
1741684375.180985,12060000,110.31973266601562
1741684664.8156166,12120000,110.83313751220703
1741684956.844348,12180000,105.6046142578125
1741685228.3384614,12240000,108.1426773071289
1741685503.102162,12300000,109.2863540649414
1741685785.6396167,12360000,112.10700988769531
1741686079.6657512,12420000,107.20882415771484
1741686364.126019,12480000,107.64175415039062
1741686643.9023623,12540000,113.66175842285156
1741686920.0979447,12600000,100.09044647216797
1741687211.6509657,12660000,112.87299346923828
1741687488.8274705,12720000,110.19284057617188
1741687780.013221,12780000,106.2898178100586
1741688043.844341,12840000,93.43743896484375
1741688323.7631361,12900000,106.69475555419922
1741688610.2068698,12960000,107.8070068359375
1741688871.9312897,13020000,110.40869140625
1741689147.8013675,13080000,109.0815658569336
1741689420.4096522,13140000,108.5739517211914
1741689691.5999765,13200000,117.57879638671875
1741689972.4229012,13260000,109.42765808105469
1741690258.1273367,13320000,112.98751831054688
1741690550.0747914,13380000,118.00688934326172
1741690825.5112317,13440000,105.8369140625
1741691100.3113399,13500000,110.26786041259766
1741691386.1194336,13560000,107.68741607666016
1741691668.5060241,13620000,113.86595153808594
1741691939.3220937,13680000,99.32440948486328
1741692198.0434115,13740000,109.9166488647461
1741692459.7815902,13800000,110.68653106689453
1741692725.6869063,13860000,109.55521392822266
1741692981.4891176,13920000,111.3744888305664
1741693244.9228523,13980000,108.61712646484375
1741693502.3518174,14040000,116.27934265136719
1741693747.6227343,14100000,106.18974304199219
1741694022.8477166,14160000,112.16374969482422
1741694302.0144813,14220000,109.40380096435547
1741694588.0823777,14280000,104.01446533203125
1741694840.5182843,14340000,104.00208282470703
1741695111.271222,14400000,112.3085708618164
1741695378.4774299,14460000,107.97804260253906
1741695655.9572456,14520000,106.18155670166016
1741695939.308525,14580000,103.63153839111328
1741696199.0839837,14640000,111.19645690917969
1741696481.6375494,14700000,109.49005889892578
1741696766.2862477,14760000,107.27644348144531
1741697046.4145122,14820000,109.84867858886719
1741697322.5297651,14880000,115.16643524169922
1741697609.0846405,14940000,115.43230438232422
1741697883.1396322,15000000,110.581298828125
1741698406.9551678,15060000,114.62123107910156
1741698678.805421,15120000,112.09857177734375
1741698971.5379708,15180000,121.9368667602539
1741699252.980336,15240000,114.15744018554688
1741699514.3064532,15300000,117.54633331298828
1741699794.7562075,15360000,112.13261413574219
1741700073.5816915,15420000,119.68104553222656
1741700343.781679,15480000,106.08499908447266
1741700613.6118693,15540000,121.84555053710938
1741700904.8001993,15600000,112.6126708984375
1741701188.5343516,15660000,120.18465423583984
1741701450.539503,15720000,108.0911865234375
1741701716.5531719,15780000,109.48944091796875
1741702010.9023921,15840000,112.25362396240234
1741702259.322089,15900000,99.31963348388672
1741702544.831342,15960000,112.24131774902344
1741702840.2252917,16020000,100.67637634277344
1741703115.397441,16080000,117.69625854492188
1741703384.9566038,16140000,109.16678619384766
1741703675.8974357,16200000,113.20075988769531
1741703967.1515508,16260000,111.61710357666016
1741704251.325873,16320000,115.55278015136719
1741704534.9189048,16380000,117.31239318847656
1741704825.4237518,16440000,106.84942626953125
1741705107.5149345,16500000,108.91975402832031
1741705398.670372,16560000,121.119384765625
1741705684.5125692,16620000,114.956787109375
1741705945.5477972,16680000,108.98357391357422
1741706206.7724066,16740000,112.25224304199219
1741706490.8423703,16800000,103.3324966430664
1741706779.1942031,16860000,115.10780334472656
1741707034.1337936,16920000,104.22230529785156
1741707313.93964,16980000,105.60089874267578
1741707590.659139,17040000,106.8804702758789
1741707872.3005664,17100000,108.3539047241211
1741708143.3614857,17160000,109.59797668457031
1741708418.3561912,17220000,109.98108673095703
1741708711.776861,17280000,107.77901458740234
1741709006.7896407,17340000,102.90975952148438
1741709275.9542274,17400000,111.30865478515625
1741709535.1720326,17460000,103.05774688720703
1741709830.5328872,17520000,106.16314697265625
1741710103.8380327,17580000,106.31597137451172
1741710387.171975,17640000,105.48516845703125
1741710653.0140157,17700000,107.00203704833984
1741710941.9031603,17760000,103.1101303100586
1741711224.2585256,17820000,109.46875
1741711509.442914,17880000,110.89444732666016
1741711778.0222383,17940000,114.33748626708984
1741712030.9237955,18000000,101.9194107055664
1741712302.7054706,18060000,104.31227111816406
1741712582.0831325,18120000,107.69049835205078
1741712853.7216864,18180000,111.9512939453125
1741713145.4241815,18240000,114.22804260253906
1741713432.6107013,18300000,110.13377380371094
1741713718.0426114,18360000,104.7906494140625
1741713985.4724622,18420000,106.61356353759766
1741714231.73598,18480000,111.65751647949219
1741714523.755291,18540000,105.26563262939453
1741714783.9694705,18600000,106.0400390625
1741715070.1397226,18660000,104.02793884277344
1741715332.709934,18720000,109.17765808105469
1741715584.9409866,18780000,102.77953338623047
1741715839.5986586,18840000,111.21346282958984
1741716104.6560242,18900000,105.1478042602539
1741716383.2971842,18960000,110.87842559814453
1741716662.7968197,19020000,109.79487609863281
1741716927.8696492,19080000,115.437744140625
1741717199.472792,19140000,113.46894073486328
1741717459.9068918,19200000,109.4247055053711
1741717721.3334274,19260000,122.15958404541016
1741717973.3870423,19320000,108.25730895996094
1741718252.6051085,19380000,115.1476821899414
1741718530.6898499,19440000,111.3565673828125
1741718796.7823875,19500000,117.75477600097656
1741719066.921768,19560000,106.62791442871094
1741719331.386744,19620000,102.63184356689453
1741719622.9224308,19680000,101.44194793701172
1741719892.1707013,19740000,114.48121643066406
1741720173.63854,19800000,108.96411895751953
1741720460.22494,19860000,109.89019775390625
1741720739.1250393,19920000,107.83486938476562
1741721004.33925,19980000,104.66918182373047
1741721491.7583277,20040000,106.4363021850586
1741721746.5304794,20100000,110.46033477783203
1741722013.1067228,20160000,108.18972778320312
1741722296.0622275,20220000,106.7873306274414
1741722568.505625,20280000,105.90371704101562
1741722849.7140357,20340000,100.47929382324219
1741723107.9429643,20400000,100.5262222290039
1741723387.0843897,20460000,105.97432708740234
1741723635.8383698,20520000,99.46749114990234
1741723906.557472,20580000,93.45410919189453
1741724192.1219003,20640000,114.37548828125
1741724442.0269775,20700000,104.08625793457031
1741724707.0639002,20760000,104.37547302246094
1741724974.6230316,20820000,108.03483581542969
1741725247.5613534,20880000,95.90025329589844
1741725522.7142644,20940000,95.91972351074219
1741725772.9182007,21000000,105.22789001464844
1741726062.072647,21060000,109.61941528320312
1741726334.7469127,21120000,102.56180572509766
1741726607.1563213,21180000,103.89826202392578
1741726888.2386222,21240000,113.11117553710938
1741727141.743058,21300000,115.05804443359375
1741727430.7735617,21360000,109.22576141357422
1741727692.1788924,21420000,111.05007934570312
1741727985.2245736,21480000,107.16433715820312
1741728246.7276444,21540000,104.80099487304688
1741728523.1127856,21600000,112.61318969726562
1741728808.4688256,21660000,103.37295532226562
1741729098.452614,21720000,109.13961029052734
1741729369.4752228,21780000,115.04157257080078
1741729638.4804504,21840000,119.96481323242188
1741729905.4976184,21900000,115.35800170898438
1741730185.3722599,21960000,121.88842010498047
1741730470.550056,22020000,107.34778594970703
1741730732.776269,22080000,106.1409683227539
1741731027.0085206,22140000,107.0652084350586
1741731310.274782,22200000,107.50420379638672
1741731603.534359,22260000,110.75296020507812
1741731881.8603513,22320000,109.65371704101562
1741732174.0008788,22380000,117.7387466430664
1741732451.1447768,22440000,117.00337219238281
1741732742.0271027,22500000,107.89555358886719
1741733021.5174258,22560000,109.91490173339844
1741733311.3727584,22620000,112.32404327392578
1741733591.6310575,22680000,111.70895385742188
1741733877.2218397,22740000,118.0284423828125
1741734153.6023946,22800000,110.64405059814453
1741734437.8851647,22860000,115.41091918945312
1741734725.4037745,22920000,103.15290069580078
1741734994.2608085,22980000,113.71367645263672
1741735264.9419348,23040000,115.86221313476562
1741735544.312344,23100000,109.02901458740234
1741735837.5482662,23160000,119.26924133300781
1741736119.298685,23220000,121.50225830078125
1741736412.2677524,23280000,106.15296936035156
1741736689.92591,23340000,112.1640853881836
1741736985.3061428,23400000,113.33975219726562
1741737261.5838945,23460000,111.50670623779297
1741737539.3706987,23520000,119.616943359375
1741737812.581624,23580000,114.09107208251953
1741738093.3723855,23640000,118.83119201660156
1741738378.655898,23700000,112.86936950683594
1741738656.1492858,23760000,111.92214965820312
1741738937.5456219,23820000,110.6215591430664
1741739196.5817566,23880000,110.46572875976562
1741739462.1255925,23940000,116.72212982177734
1741739743.407714,24000000,107.71403503417969
1741740012.6606653,24060000,108.06389617919922
1741740285.7542143,24120000,106.21122741699219
1741740561.901266,24180000,105.80606842041016
1741740849.0545814,24240000,106.244384765625
1741741132.4441028,24300000,116.84271240234375
1741741401.7624323,24360000,105.36307525634766
1741741667.0610325,24420000,111.72295379638672
1741741935.9674633,24480000,106.47528839111328
1741742220.8936803,24540000,110.1601333618164
1741742486.9488695,24600000,110.60521697998047
1741742768.0676074,24660000,100.61456298828125
1741743037.1110616,24720000,103.63270568847656
1741743307.0325296,24780000,102.1917953491211
1741743566.5888066,24840000,108.96601104736328
1741743838.4860752,24900000,105.73628997802734
1741744091.195072,24960000,109.53953552246094
1741744590.9444997,25020000,104.22383117675781
1741744848.8272653,25080000,110.39461517333984
1741745111.178814,25140000,109.41940307617188
1741745388.691517,25200000,107.25183868408203
1741745671.183145,25260000,103.86732482910156
1741745965.347782,25320000,106.95536804199219
1741746239.1975615,25380000,108.51444244384766
1741746519.5535192,25440000,122.77920532226562
1741746782.5618367,25500000,109.23546600341797
1741747050.735618,25560000,110.66526794433594
1741747335.0101342,25620000,109.42495727539062
1741747588.7180297,25680000,97.24536895751953
1741747864.9442813,25740000,111.0957260131836
1741748157.3327675,25800000,100.87699890136719
1741748430.0801947,25860000,95.57485961914062
1741748696.1968138,25920000,100.61500549316406
1741748983.6764293,25980000,106.99530792236328
1741749241.772094,26040000,103.16413116455078
1741749508.2667952,26100000,113.22269439697266
1741749768.4665413,26160000,101.76806640625
1741750017.1685867,26220000,107.66870880126953
1741750278.1639836,26280000,103.8137435913086
1741750555.7025492,26340000,112.8665771484375
1741750844.4396214,26400000,115.20728302001953
1741751132.622256,26460000,113.47496032714844
1741751417.0431697,26520000,120.58533477783203
1741751697.1240766,26580000,114.8650131225586
1741751966.8831995,26640000,114.7599105834961
1741752253.5247598,26700000,111.09796142578125
1741752524.3038244,26760000,105.77884674072266
1741752802.0618403,26820000,112.37591552734375
1741753084.0858479,26880000,106.85337829589844
1741753356.3481545,26940000,116.90663146972656
1741753639.783935,27000000,112.45542907714844
1741753915.910041,27060000,107.03243255615234
1741754195.5235794,27120000,105.58231353759766
1741754468.247539,27180000,104.97858428955078
1741754757.6631224,27240000,113.47569274902344
1741755045.4552367,27300000,118.71333312988281
1741755340.874393,27360000,118.64484405517578
1741755599.4558594,27420000,110.16527557373047
1741755895.6528006,27480000,114.7740478515625
1741756181.4459443,27540000,111.53742218017578
1741756470.6714842,27600000,115.76441955566406
1741756745.084952,27660000,119.88927459716797
1741757023.9964776,27720000,113.0534439086914
1741757305.9614565,27780000,112.21074676513672
1741757597.5044596,27840000,125.51890563964844
1741757884.6013298,27900000,108.44368743896484
1741758138.6722493,27960000,110.10172271728516
1741758410.484055,28020000,112.38007354736328
1741758702.626455,28080000,113.99575805664062
1741758978.3229733,28140000,117.15158081054688
1741759252.5566142,28200000,111.3042984008789
1741759545.1936018,28260000,113.64033508300781
1741759841.1632404,28320000,113.73893737792969
1741760116.709082,28380000,111.81515502929688
1741760401.1459131,28440000,104.60690307617188
1741760676.9387543,28500000,109.3287582397461
1741760967.9222426,28560000,112.92182159423828
1741761259.5095599,28620000,110.13549041748047
1741761540.5418215,28680000,121.37869262695312
1741761814.4128184,28740000,105.51139068603516
1741762102.5312939,28800000,113.55492401123047
1741762384.612254,28860000,114.619140625
1741762669.720366,28920000,104.0108413696289
1741762950.9537244,28980000,113.24080657958984
1741763238.6748643,29040000,116.74079895019531
1741763530.8140507,29100000,117.958740234375
1741763811.256527,29160000,125.12772369384766
1741764070.5159469,29220000,107.1876220703125
1741764357.5939627,29280000,117.61289978027344
1741764629.9790354,29340000,116.10191345214844
1741764905.9398105,29400000,116.99464416503906
1741765175.020662,29460000,116.37976837158203
1741765465.3652778,29520000,111.64041137695312
1741765751.922943,29580000,104.74327850341797
1741766041.3178298,29640000,118.42228698730469
1741766304.7820396,29700000,123.69607543945312
1741766575.4841993,29760000,107.6406478881836
1741766860.5928214,29820000,114.95951843261719
1741767152.117698,29880000,112.98947143554688
1741767436.7695076,29940000,117.49986267089844
1741767681.6034725,30000000,114.04222869873047
1741768185.189659,30060000,116.06826782226562
1741768467.9243739,30120000,117.95564270019531
1741768760.546281,30180000,109.46318817138672
1741769027.1547377,30240000,114.97099304199219
1741769302.665565,30300000,111.45134735107422
1741769585.9703395,30360000,117.05389404296875
1741769860.2722664,30420000,112.72100067138672
1741770134.9859746,30480000,120.39077758789062
1741770419.5517616,30540000,113.62398529052734
1741770709.3518538,30600000,112.93596649169922
1741770996.568899,30660000,114.17646026611328
1741771274.0616434,30720000,110.68138885498047
1741771561.5444381,30780000,116.48112487792969
1741771854.4928133,30840000,117.24264526367188
1741772143.9706366,30900000,113.27711486816406
1741772419.51707,30960000,117.67294311523438
1741772702.7346559,31020000,112.87133026123047
1741772970.890486,31080000,115.47344970703125
1741773259.2221074,31140000,115.43238830566406
1741773543.9886022,31200000,118.49994659423828
1741773819.7548475,31260000,111.88874816894531
1741774113.7721512,31320000,113.40192413330078
1741774405.7314408,31380000,110.98929595947266
1741774689.7705712,31440000,110.35287475585938
1741774968.9275024,31500000,119.2532730102539
1741775243.503891,31560000,110.75878143310547
1741775522.7705393,31620000,116.74185943603516
1741775809.3653872,31680000,115.81982421875
1741776098.5264497,31740000,114.97554016113281
1741776371.1199768,31800000,110.43233489990234
1741776650.8877127,31860000,108.2517318725586
1741776931.1329088,31920000,114.0081558227539
1741777210.605431,31980000,109.78138732910156
1741777480.3894312,32040000,108.54256439208984
1741777758.1901698,32100000,107.70426177978516
1741778029.4653308,32160000,112.74161529541016
1741778318.2749476,32220000,108.78202819824219
1741778602.0274608,32280000,107.24275970458984
1741778886.315213,32340000,108.89291381835938
1741779155.6278107,32400000,103.32266998291016
1741779421.9207757,32460000,107.74691772460938
1741779673.682101,32520000,106.79930114746094
1741779942.6694245,32580000,108.35655975341797
1741780214.5500486,32640000,100.77372741699219
1741780499.866198,32700000,111.18375396728516
1741780761.3145094,32760000,107.13768005371094
1741781029.0040557,32820000,106.96234130859375
1741781299.41594,32880000,96.96562194824219
1741781593.6017697,32940000,106.8056411743164
1741781880.6041532,33000000,105.10200500488281
1741782133.735993,33060000,101.69426727294922
1741782404.5634732,33120000,106.51782989501953
1741782674.4794757,33180000,106.57962036132812
1741782944.0408287,33240000,106.53860473632812
1741783201.8979745,33300000,109.15011596679688
1741783473.254364,33360000,104.10453033447266
1741783731.0984306,33420000,113.85575866699219
1741784025.0695856,33480000,110.31906127929688
1741784310.2395983,33540000,108.21866607666016
1741784581.626066,33600000,109.1347427368164
1741784859.4162529,33660000,106.63490295410156
1741785125.8280728,33720000,109.90645599365234
1741785398.852844,33780000,110.64226531982422
1741785675.9070194,33840000,104.15402221679688
1741785943.2801878,33900000,103.51978302001953
1741786215.0262752,33960000,111.38157653808594
1741786497.0579467,34020000,104.87357330322266
1741786757.2294605,34080000,105.86703491210938
1741787032.3264937,34140000,110.61593627929688
1741787324.0825753,34200000,101.5431900024414
1741787603.4693587,34260000,99.7918472290039
1741787876.1075401,34320000,109.88818359375
1741788153.6723502,34380000,107.54723358154297
1741788428.489498,34440000,110.16284942626953
1741788711.222627,34500000,107.51580810546875
1741788959.2292507,34560000,104.11299896240234
1741789235.1806915,34620000,97.04186248779297
1741789491.5293496,34680000,97.8681640625
1741789776.3674905,34740000,106.2857894897461
1741790032.9011734,34800000,104.55970001220703
1741790301.0613775,34860000,111.94114685058594
1741790571.1146057,34920000,102.99735260009766
1741790820.0993936,34980000,101.96102142333984
1741791319.677065,35040000,106.03384399414062
1741791595.7510133,35100000,102.4622802734375
1741791864.2293704,35160000,106.01712799072266
1741792132.745617,35220000,100.72435760498047
1741792388.7821774,35280000,103.67794799804688
1741792653.2249024,35340000,99.2870101928711
1741792913.306069,35400000,100.13142395019531
1741793183.5931358,35460000,103.9683609008789
1741793458.904104,35520000,107.73773956298828
1741793736.635298,35580000,106.01978302001953
1741793991.0263329,35640000,112.8642578125
1741794250.1897597,35700000,101.208740234375
1741794530.5372007,35760000,103.4957046508789
1741794810.8344154,35820000,108.49688720703125
1741795092.1595247,35880000,115.64323425292969
1741795355.0035992,35940000,107.7953872680664
1741795630.3594408,36000000,115.06659698486328
1741795906.8356707,36060000,114.8764419555664
1741796189.965885,36120000,111.37577819824219
1741796470.3139408,36180000,109.1563491821289
1741796741.155257,36240000,108.33059692382812
1741797032.949549,36300000,112.8166275024414
1741797316.1392808,36360000,112.23633575439453
1741797578.900973,36420000,110.92160034179688
1741797846.8757713,36480000,111.3985366821289
1741798109.4213,36540000,112.72571563720703
1741798383.6588566,36600000,116.92346954345703
1741798642.4342089,36660000,111.56908416748047
1741798915.813914,36720000,114.72825622558594
1741799203.252707,36780000,113.34362030029297
1741799481.675138,36840000,115.31989288330078
1741799746.967636,36900000,104.84719848632812
1741800033.114139,36960000,103.43672180175781
1741800295.5140347,37020000,111.73218536376953
1741800584.0076692,37080000,108.64875793457031
1741800872.7595606,37140000,108.68603515625
