Wall time,Step,Value
1741343105.2234051,22740000,3.375
1741343371.7508743,22800000,3.75
1741343646.4310236,22860000,3.3125
1741343926.0700188,22920000,4.125
1741344208.067461,22980000,3.6875
1741344459.7736213,23040000,4.625
1741344732.2682452,23100000,4.375
1741344991.6577795,23160000,3.5625
1741345262.05844,23220000,4.5
1741345521.5682716,23280000,4.125
1741345771.9421902,23340000,4.5
1741346026.7796352,23400000,3.9375
1741346290.6259413,23460000,4.75
1741346563.2227247,23520000,5.8125
1741346816.7863698,23580000,4.0625
1741347076.921424,23640000,4.625
1741347333.1739397,23700000,4.875
1741347591.2705345,23760000,3.3125
1741347846.425178,23820000,1.75
1741348113.6230383,23880000,2.3125
1741348382.5043185,23940000,1.8125
1741348648.8862286,24000000,2.125
1741348905.4387527,24060000,1.6875
1741349171.597241,24120000,2.0625
1741349430.7957442,24180000,2.375
1741349705.5954294,24240000,1.9375
1741349982.57269,24300000,3.0625
1741350238.0159547,24360000,2.5625
1741350505.3057168,24420000,2.375
1741350769.2567875,24480000,2.25
1741351049.163006,24540000,2.9375
1741351305.649474,24600000,2.625
1741351582.3492658,24660000,2.625
1741351861.9304032,24720000,3.5
1741352133.116176,24780000,3.0625
1741352387.5962193,24840000,2.875
1741352636.3185837,24900000,3.5625
1741352897.5274992,24960000,2.375
1741353389.8742192,25020000,2.75
1741353631.7400565,25080000,1.6875
1741353883.6103196,25140000,2.6875
1741354133.7182477,25200000,2.4375
1741354397.4552405,25260000,2.125
1741354670.436938,25320000,2.75
1741354932.5075436,25380000,2.625
1741355212.1308432,25440000,3.25
1741355484.2239363,25500000,3.0625
1741355733.9571388,25560000,3.3125
1741355978.4757767,25620000,3.4375
1741356261.3990893,25680000,3.5
1741356531.1799955,25740000,2.125
1741356803.3012052,25800000,3.25
1741357074.1654537,25860000,2.875
1741357345.507811,25920000,4.5625
1741357620.3634238,25980000,3.5
1741357890.6330104,26040000,4.6875
1741358165.9845438,26100000,4.0625
1741358422.3424544,26160000,4.3125
1741358675.2932456,26220000,3.375
1741358931.2723176,26280000,3.75
1741359205.9434462,26340000,4.25
1741359457.7123923,26400000,2.8125
1741359720.4375474,26460000,3.75
1741359983.8393,26520000,3.75
1741360254.0370872,26580000,3.125
1741360502.6880422,26640000,3.5
1741360772.5771558,26700000,3.25
1741361045.030427,26760000,4.0
1741361305.4239788,26820000,3.5
1741361549.4211488,26880000,3.625
1741361813.2419755,26940000,3.5
1741362074.1548135,27000000,3.0
1741362327.0839515,27060000,4.0
1741362589.1523428,27120000,3.4375
1741362826.6550972,27180000,3.6875
1741363080.6615584,27240000,4.1875
1741363337.5328348,27300000,4.875
1741363588.3537672,27360000,4.25
1741363838.3777065,27420000,3.875
1741364109.9092143,27480000,2.9375
1741364368.0216055,27540000,3.6875
1741364637.9091928,27600000,3.875
1741364897.4455836,27660000,3.1875
1741365140.101295,27720000,2.9375
1741365377.3187351,27780000,2.9375
1741365625.5837572,27840000,3.875
1741365874.5050883,27900000,3.8125
1741366130.7415063,27960000,2.4375
1741366379.4200666,28020000,3.3125
1741366639.5178778,28080000,2.125
1741366888.1435783,28140000,3.875
1741367131.0463407,28200000,3.25
1741367385.5268536,28260000,3.75
1741367658.2265954,28320000,1.3125
1741367923.5150454,28380000,2.5
1741368177.451457,28440000,1.875
1741368442.8854036,28500000,2.0625
1741368717.0835392,28560000,2.4375
1741368983.9046812,28620000,2.9375
1741369238.7234952,28680000,2.8125
1741369489.1990395,28740000,1.9375
1741369748.276664,28800000,2.625
1741370017.0323806,28860000,3.1875
1741370277.4374504,28920000,2.8125
1741370522.1683471,28980000,3.0
1741370769.1999142,29040000,2.125
1741371028.9747365,29100000,2.5625
1741371287.1822276,29160000,3.1875
1741371536.1219532,29220000,2.75
1741371787.0313127,29280000,4.0625
1741372050.0822542,29340000,3.9375
1741372313.3523932,29400000,3.9375
1741372574.899655,29460000,3.875
1741372844.2790484,29520000,4.5625
1741373112.3159275,29580000,4.375
1741373374.059057,29640000,4.75
1741373623.7900438,29700000,3.75
1741373885.0700467,29760000,6.0625
1741374149.0371635,29820000,5.125
1741374404.7443855,29880000,3.875
1741374673.4059172,29940000,4.125
1741374920.764284,30000000,4.625
1741375393.3776333,30060000,3.4375
1741375649.5301557,30120000,4.125
1741375912.859797,30180000,4.3125
1741376168.4797714,30240000,4.5625
1741376431.4113052,30300000,5.375
1741376691.7352026,30360000,2.5
1741376967.2871404,30420000,3.1875
1741377227.8210227,30480000,2.5
1741377493.0637565,30540000,3.0
1741377740.828139,30600000,3.75
1741377990.193437,30660000,3.4375
1741378256.7289834,30720000,3.75
1741378528.1227384,30780000,3.375
1741378796.2907822,30840000,2.6875
1741379051.6403942,30900000,2.25
1741379314.8749943,30960000,4.0
1741379577.093333,31020000,3.1875
1741379835.9219096,31080000,4.3125
1741380095.2019272,31140000,2.6875
1741380349.2467117,31200000,2.75
1741380611.1565511,31260000,4.1875
1741380870.1183286,31320000,2.625
1741381119.4326482,31380000,2.4375
1741381364.0435958,31440000,2.375
1741381627.2285683,31500000,3.875
1741381891.1374085,31560000,3.4375
1741382153.886969,31620000,2.125
1741382420.1072514,31680000,2.75
1741382665.2481575,31740000,2.875
1741382911.763224,31800000,3.6875
1741383186.705677,31860000,3.4375
1741383438.5002246,31920000,3.9375
1741383702.3571723,31980000,3.3125
1741383946.3860135,32040000,2.5
1741384204.0926085,32100000,3.1875
1741384460.3851666,32160000,3.0625
1741384721.4939945,32220000,3.375
1741384966.8336554,32280000,2.75
1741385229.3560476,32340000,3.0
1741385486.1674998,32400000,3.0625
1741385747.111545,32460000,2.4375
1741386014.3224137,32520000,3.4375
1741386263.8423905,32580000,3.625
1741386508.4187138,32640000,2.8125
1741386765.2775054,32700000,3.25
1741387012.2435808,32760000,2.75
1741387248.7956676,32820000,2.125
1741387507.2598133,32880000,2.875
1741387772.1844208,32940000,4.3125
1741388048.7722692,33000000,4.125
1741388304.2306015,33060000,4.0
1741388567.7847762,33120000,2.0
1741388841.93657,33180000,2.125
1741389109.0240161,33240000,2.0
1741389367.8938713,33300000,1.4375
1741389632.6459076,33360000,2.25
1741389905.436703,33420000,2.1875
1741390180.8734214,33480000,3.25
1741390447.3962114,33540000,1.8125
1741390715.828632,33600000,2.125
1741390983.353215,33660000,2.375
1741391252.7849703,33720000,3.125
1741391527.8389204,33780000,2.5
1741391787.7829597,33840000,3.0
1741392040.4799893,33900000,3.375
1741392295.378512,33960000,3.625
1741392552.9275467,34020000,4.1875
1741392801.2691903,34080000,3.125
1741393057.6583812,34140000,3.6875
1741393318.5883298,34200000,3.5625
1741393587.4864395,34260000,3.5625
1741393839.0687914,34320000,4.0625
1741394104.6989663,34380000,4.875
1741394355.5114849,34440000,3.4375
