Wall time,Step,Value
1741311236.8784976,15660000,9.5
1741311511.0780618,15720000,14.375
1741311784.7173684,15780000,13.4375
1741312061.9959092,15840000,9.4375
1741312305.2981179,15900000,5.25
1741312576.1423337,15960000,8.625
1741312849.1702452,16020000,9.875
1741313122.8540297,16080000,8.875
1741313383.9619205,16140000,10.5625
1741313668.3437135,16200000,12.25
1741313941.449433,16260000,13.1875
1741314194.4793506,16320000,13.4375
1741314470.2030709,16380000,12.0625
1741314736.720351,16440000,13.0625
1741314992.1614852,16500000,12.125
1741315250.0557196,16560000,17.875
1741315523.2662568,16620000,15.6875
1741315796.7201278,16680000,18.625
1741316054.0606961,16740000,15.25
1741316330.0153408,16800000,18.0
1741316584.2471604,16860000,15.375
1741316856.0893545,16920000,14.875
1741317125.2789824,16980000,15.0
1741317388.059296,17040000,15.125
1741317646.383945,17100000,12.25
1741317904.985292,17160000,11.25
1741318164.9563682,17220000,11.1875
1741318428.6484346,17280000,15.6875
1741318692.6321075,17340000,8.1875
1741318959.7104595,17400000,6.0
1741319229.9757907,17460000,8.0
1741319499.622331,17520000,11.3125
1741319772.7709615,17580000,13.75
1741320023.2107594,17640000,16.25
1741320268.412455,17700000,14.9375
1741320528.4633722,17760000,12.6875
1741320799.5668492,17820000,12.875
1741321063.9444292,17880000,13.9375
1741321301.033994,17940000,12.375
1741321545.956698,18000000,14.3125
1741321798.932107,18060000,15.1875
1741322047.7260537,18120000,12.5625
1741322304.8417146,18180000,14.875
1741322585.726266,18240000,13.4375
1741322855.9750903,18300000,13.625
1741323118.2167819,18360000,12.125
1741323373.6837897,18420000,13.75
1741323623.2602425,18480000,14.0
1741323871.0075722,18540000,13.0
1741324132.483807,18600000,12.625
1741324392.3731914,18660000,11.0
1741324651.695873,18720000,14.0625
1741324921.5477893,18780000,15.3125
1741325181.020658,18840000,14.625
1741325430.9088461,18900000,11.3125
1741325689.5595152,18960000,14.8125
1741325953.988184,19020000,14.75
1741326201.893839,19080000,12.125
1741326480.8383195,19140000,14.0625
1741326725.9194362,19200000,12.6875
1741326974.7093165,19260000,10.875
1741327236.5935843,19320000,10.375
1741327499.610467,19380000,12.6875
1741327757.0996459,19440000,12.0625
1741328019.4227953,19500000,11.9375
1741328290.8327332,19560000,12.1875
1741328539.866444,19620000,11.1875
1741328797.8859775,19680000,12.9375
1741329050.7637067,19740000,11.875
1741329314.2873673,19800000,12.6875
1741329574.3597722,19860000,13.9375
1741329846.5347495,19920000,11.625
1741330111.2448833,19980000,10.8125
1741330600.5392735,20040000,11.8125
1741330862.1815693,20100000,8.125
1741331121.931211,20160000,7.3125
1741331376.4868493,20220000,9.3125
1741331650.3927038,20280000,10.375
1741331914.7669265,20340000,11.75
1741332182.0276506,20400000,8.625
1741332443.236634,20460000,8.0625
1741332704.502356,20520000,7.625
1741332969.2478666,20580000,11.3125
1741333231.409742,20640000,9.875
1741333476.4423378,20700000,10.6875
1741333728.8674388,20760000,10.5625
1741334002.7813876,20820000,10.25
1741334263.6230786,20880000,11.375
1741334544.520895,20940000,13.1875
1741334811.7607963,21000000,8.875
1741335078.9182556,21060000,8.875
1741335360.475687,21120000,7.3125
1741335642.3107324,21180000,6.625
1741335911.2190187,21240000,8.75
1741336192.3918974,21300000,8.4375
1741336471.014035,21360000,7.875
1741336747.1396885,21420000,9.0625
1741337025.7206078,21480000,6.625
1741337288.764742,21540000,6.3125
1741337550.010009,21600000,6.75
1741337822.241412,21660000,7.4375
1741338101.7322896,21720000,10.625
1741338363.578557,21780000,8.0625
1741338615.0224965,21840000,6.3125
1741338876.623384,21900000,6.8125
1741339131.0796971,21960000,8.75
1741339368.474358,22020000,8.5625
1741339621.329011,22080000,10.9375
1741339882.3456676,22140000,10.0
1741340144.934501,22200000,9.375
1741340405.6998734,22260000,9.0625
1741340649.58748,22320000,12.0625
1741340917.1943831,22380000,13.6875
1741341181.0050027,22440000,11.0
1741341452.8330684,22500000,17.125
1741341702.5872037,22560000,14.4375
1741341972.4776218,22620000,18.0
1741342235.4440928,22680000,12.25
1741342500.8707643,22740000,14.0
1741342767.2766259,22800000,11.9375
1741343028.5940425,22860000,13.8125
1741343293.955591,22920000,14.9375
1741343546.0014272,22980000,11.4375
1741343795.6130738,23040000,16.75
1741344064.041815,23100000,13.8125
1741344320.4755957,23160000,12.0
1741344574.0696716,23220000,11.625
1741344856.1218185,23280000,14.8125
1741345120.375588,23340000,11.8125
1741345373.7731946,23400000,9.5625
1741345639.0319488,23460000,9.5
1741345894.2116685,23520000,11.0625
1741346154.041892,23580000,9.625
1741346412.240956,23640000,8.3125
1741346677.6795301,23700000,9.625
1741346938.2034793,23760000,10.1875
1741347189.3497543,23820000,10.8125
1741347457.438658,23880000,8.9375
1741347725.0314639,23940000,10.75
1741347984.573961,24000000,10.5
1741348244.4388018,24060000,10.125
1741348495.7346478,24120000,9.875
1741348768.3787422,24180000,11.6875
1741349036.9104202,24240000,11.4375
1741349300.8206525,24300000,9.25
1741349551.7715032,24360000,12.5625
1741349802.49079,24420000,9.9375
1741350072.095559,24480000,9.125
1741350323.6494617,24540000,8.5625
1741350582.3243606,24600000,9.125
1741350839.1993165,24660000,9.5625
1741351095.360547,24720000,9.125
1741351359.753103,24780000,10.125
1741351614.962568,24840000,9.5625
1741351893.0703402,24900000,7.25
1741352168.7057633,24960000,5.25
